,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__alpha,param_tfidf__norm,param_tfidf__use_idf,param_vect__ngram_range,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
26,5.151688098907471,0.025017102351073676,0.5359438419342041,0.008056728974008295,0.01,l1,True,"(2, 2)","{'clf__alpha': 0.01, 'tfidf__norm': 'l1', 'tfidf__use_idf': True, 'vect__ngram_range': (2, 2)}",0.7150192554557124,0.7137355584082157,0.7214377406931964,0.7060333761232349,0.7043701799485861,0.712119222125789,0.006244080409708801,23
27,1.7313626289367676,0.03046910753316105,0.39442667961120603,0.006199333843199647,0.01,l1,False,"(1, 1)","{'clf__alpha': 0.01, 'tfidf__norm': 'l1', 'tfidf__use_idf': False, 'vect__ngram_range': (1, 1)}",0.9512195121951219,0.9396662387676509,0.9563543003851092,0.9486521181001284,0.9485861182519281,0.9488956575399877,0.005410525860839282,18
28,6.021148061752319,0.054460612345402386,0.7438854694366455,0.027987239873141008,0.01,l1,False,"(1, 2)","{'clf__alpha': 0.01, 'tfidf__norm': 'l1', 'tfidf__use_idf': False, 'vect__ngram_range': (1, 2)}",0.7779204107830552,0.7792041078305519,0.7869062901155327,0.772785622593068,0.7866323907455013,0.7806897644135418,0.00540947229323239,22
29,4.936740303039551,0.03808326281558392,0.5245288848876953,0.018588157537817788,0.01,l1,False,"(2, 2)","{'clf__alpha': 0.01, 'tfidf__norm': 'l1', 'tfidf__use_idf': False, 'vect__ngram_range': (2, 2)}",0.8010269576379975,0.8074454428754814,0.8138639281129654,0.8010269576379975,0.8174807197943444,0.8081688012117573,0.006658549461502327,21
30,1.9767134666442872,0.14893374531673964,0.43875632286071775,0.016066440849906764,0.01,l2,True,"(1, 1)","{'clf__alpha': 0.01, 'tfidf__norm': 'l2', 'tfidf__use_idf': True, 'vect__ngram_range': (1, 1)}",0.9948652118100129,0.993581514762516,0.9922978177150192,0.9897304236200257,0.9897172236503856,0.992038438311592,0.002056889901748668,7
31,6.496836853027344,0.09645836787563085,0.7981432437896728,0.019298112975668805,0.01,l2,True,"(1, 2)","{'clf__alpha': 0.01, 'tfidf__norm': 'l2', 'tfidf__use_idf': True, 'vect__ngram_range': (1, 2)}",0.9948652118100129,0.993581514762516,0.9961489088575096,0.9910141206675225,0.9897172236503856,0.9930653959495894,0.0023846071224322674,2
32,5.321339321136475,0.10903688813380126,0.5657741069793701,0.024882493139007384,0.01,l2,True,"(2, 2)","{'clf__alpha': 0.01, 'tfidf__norm': 'l2', 'tfidf__use_idf': True, 'vect__ngram_range': (2, 2)}",0.993581514762516,0.9948652118100129,0.9961489088575096,0.9897304236200257,0.9884318766066839,0.9925515871313495,0.0029760817208312525,5
33,1.7789315223693847,0.01799997614572118,0.4144300937652588,0.01875927391328607,0.01,l2,False,"(1, 1)","{'clf__alpha': 0.01, 'tfidf__norm': 'l2', 'tfidf__use_idf': False, 'vect__ngram_range': (1, 1)}",0.9948652118100129,0.9948652118100129,0.993581514762516,0.9910141206675225,0.9884318766066839,0.9925515871313497,0.002494084488036207,4
34,7.042938470840454,0.5076423091642953,0.8308986186981201,0.04946890600964639,0.01,l2,False,"(1, 2)","{'clf__alpha': 0.01, 'tfidf__norm': 'l2', 'tfidf__use_idf': False, 'vect__ngram_range': (1, 2)}",0.9948652118100129,0.9961489088575096,0.9961489088575096,0.9922978177150192,0.9884318766066839,0.9935785447693469,0.0029324907546052184,1
35,5.426983499526978,0.3111481076273185,0.5519723415374755,0.03306496355819478,0.01,l2,False,"(2, 2)","{'clf__alpha': 0.01, 'tfidf__norm': 'l2', 'tfidf__use_idf': False, 'vect__ngram_range': (2, 2)}",0.9897304236200257,0.9910141206675225,0.9948652118100129,0.9897304236200257,0.9897172236503856,0.9910114806735946,0.001990405297043316,8
